1676867861.801355;s1-eth1;420.00;148.00;568.00;74;210;6.00;2.00;8.00;1;3;0.00;0.00;0;0
1676867861.801370;s1-eth2;774.00;2264.00;3038.00;1132;387;10.00;10.00;20.00;5;5;0.00;0.00;0;0
1676867861.801389;s1-eth3;2320.00;1082.00;3402.00;541;1160;10.00;14.00;24.00;7;5;0.00;0.00;0;0
1676867861.801421;s1-eth4;0.00;140.00;140.00;70;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1676867861.801438;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867861.801462;total;6266.00;6386.00;12652.00;3193;3133;48.00;50.00;98.00;25;24;0.00;0.00;0;0
1676867862.301631;lo;1532.93;1532.93;3065.87;768;768;9.98;9.98;19.96;5;5;0.00;0.00;0;0
1676867862.301688;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301704;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301718;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301735;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301752;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301795;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301810;s1-eth1;784.43;2027.94;2812.38;1016;393;9.98;5.99;15.97;3;5;0.00;0.00;0;0
1676867862.301825;s1-eth2;279.44;0.00;279.44;0;140;3.99;0.00;3.99;0;2;0.00;0.00;0;0
1676867862.301845;s1-eth3;2175.65;1211.58;3387.23;607;1090;7.98;15.97;23.95;8;4;0.00;0.00;0;0
1676867862.301862;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
